Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
231013TAD1BDM8,Completed,787398133404,Standard Local-J&T Express,pickup,2023-10-21 22:05,2023-10-18 12:34,2023-10-13 21:55,2023-10-13 22:05,10 PCS ZARA TUBE TOP (RANDOM COLORS/FREESIZE),,350,350,1
231013TDX3HQSX,Completed,787398211888,Standard Local-J&T Express,pickup,2023-10-25 23:08,2023-10-18 12:34,2023-10-13 22:58,2023-10-13 23:08,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
231014TQ334M01,Completed,SPEPH03978325001A,Standard Local-SPX Express,pickup,2023-10-29 01:52,2023-10-14 12:18,2023-10-14 01:42,2023-10-14 01:52,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
231014U8EMJN3V,Completed,SPEPH03554716500A,Standard Local-SPX Express,pickup,2023-10-23 07:03,2023-10-18 15:23,2023-10-14 06:53,2023-10-14 07:03,10 PCS ZARA STRAPPY BUNDLE (RANDOM COLORS/FREESIZE),,400,400,1
231014UFWEBYHP,Completed,SPEPH03091146256A,Standard Local-SPX Express,pickup,2023-10-26 09:16,2023-10-18 15:24,2023-10-14 09:06,2023-10-14 09:16,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
231014UK43TDJ5,Completed,787408022353,Standard Local-J&T Express,pickup,2023-10-23 10:14,2023-10-20 12:00,2023-10-14 10:04,2023-10-14 10:14,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
231014UNMEW7P5,Completed,787422826788,Standard Local-J&T Express,pickup,2023-10-26 10:49,2023-10-23 12:30,2023-10-14 10:49,2023-10-14 10:49,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
231014UUQPFE3T,Completed,SPEPH03425916511A,Standard Local-SPX Express,pickup,2023-10-26 12:48,2023-10-17 13:17,2023-10-14 12:38,2023-10-14 12:48,LIVE SELLING (MARIA GALZ),,1501,1501,1
231014V64KW8ST,Completed,787392356737,Standard Local-J&T Express,pickup,2023-10-26 15:54,2023-10-17 11:39,2023-10-14 15:44,2023-10-14 15:54,LIVE SELLING (ERICA ROL),,489,489,1
231014VET5FJVD,Completed,787392627249,Standard Local-J&T Express,pickup,2023-10-17 18:29,2023-10-17 11:39,2023-10-14 18:19,2023-10-14 18:29,ZARA KNITTED TUBE TOP,"Oatmeal,FREESIZE (S-L)",69,69,1
231014VET5FJVD,Completed,787392627249,Standard Local-J&T Express,pickup,2023-10-17 18:29,2023-10-17 11:39,2023-10-14 18:19,2023-10-14 18:29,ZARA KNITTED TUBE TOP,"Cream,FREESIZE (S-L)",69,69,1
231014VPVTFS68,Completed,SPEPH03756413316A,Standard Local-SPX Express,pickup,2023-10-26 20:54,2023-10-23 14:31,2023-10-14 20:44,2023-10-14 20:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
231015033VX3WN,Completed,787398164683,Standard Local-J&T Express,pickup,2023-10-26 01:32,2023-10-18 12:34,2023-10-15 01:22,2023-10-15 01:32,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black/White(2) Skirt,L-XL (29-34 inches)",290,290,1
2310150TEXPYSE,Completed,SPEPH03017169618A,Standard Local-SPX Express,pickup,2023-10-26 08:30,2023-10-18 15:23,2023-10-15 08:20,2023-10-15 08:30,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
23101510EUE7UW,Completed,SPEPH03940029768A,Standard Local-SPX Express,pickup,2023-10-26 10:17,2023-10-18 15:24,2023-10-15 10:07,2023-10-15 10:17,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,L-XL (29-34 inches)",290,290,1
23101513R0VVF3,Completed,787392425785,Standard Local-J&T Express,pickup,2023-10-23 11:06,2023-10-17 11:39,2023-10-15 11:06,2023-10-15 11:06,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
