Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
240711AT1WKFBK,Completed,PH2445200820057,Standard Local-SPX Express,pickup,2024-08-03 12:43,2024-07-13 19:50,2024-07-11 12:32,2024-07-11 12:43,FREEBIES FOR BUYERS ONLY,,5,5,1
240711AURS86EU,Completed,SPEPH047552285977,Standard Local-SPX Express,pickup,2024-08-03 13:13,2024-07-13 19:50,2024-07-11 13:03,2024-07-11 13:13,FREEBIES FOR BUYERS ONLY,,5,5,1
240711B74NMJPN,Completed,772027425863,Standard Local-J&T Express,Drop-off,2024-08-03 16:27,2024-07-13 12:55,2024-07-11 16:27,2024-07-11 16:27,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240711B8DNXH0H,Completed,788942374713,Standard Local-J&T Express,pickup,2024-08-03 17:00,2024-07-13 11:08,2024-07-11 16:50,2024-07-11 17:00,FREEBIES FOR BUYERS ONLY,,5,5,1
240711BDA8H2FU,Completed,788943742842,Standard Local-J&T Express,pickup,2024-08-03 18:27,2024-07-13 11:08,2024-07-11 18:17,2024-07-11 18:27,FREEBIES FOR BUYERS ONLY,,5,5,1
240711BY2RS509,Completed,788942194364,Standard Local-J&T Express,pickup,2024-08-03 23:37,2024-07-21 16:26,2024-07-11 23:35,2024-07-11 23:37,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240712DBHK4JE1,Completed,SPEPH042391298887,Standard Local-SPX Express,pickup,2024-08-05 12:51,2024-07-13 19:50,2024-07-12 12:51,2024-07-12 12:51,FREEBIES FOR BUYERS ONLY,,5,5,1
240712DDU1W9B9,Completed,P20345GAXH0AJ,Standard Local-Flash Express,pickup,2024-07-20 13:42,2024-07-16 14:17,2024-07-12 13:32,2024-07-12 13:42,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SKIRT,XS-M (21-28 inches)",290,290,1
240712DGHFHPCA,Completed,P24235GADP0BE,Standard Local-Flash Express,pickup,2024-08-05 14:30,2024-07-16 14:17,2024-07-12 14:20,2024-07-12 14:30,FREEBIES FOR BUYERS ONLY,,5,5,1
240712DWSP5M03,Completed,788952155553,Standard Local-J&T Express,pickup,2024-08-05 18:18,2024-07-16 14:12,2024-07-12 18:17,2024-07-12 18:18,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240712DYDS5SD0,Completed,788941833825,Standard Local-J&T Express,pickup,2024-08-05 18:50,2024-07-13 11:08,2024-07-12 18:47,2024-07-12 18:50,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240712DYU9819G,Completed,788963265451,Standard Local-J&T Express,pickup,2024-08-05 18:55,2024-07-21 16:26,2024-07-12 18:54,2024-07-12 18:55,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240712E11A4FM2,Completed,788965567859,Standard Local-J&T Express,pickup,2024-08-05 19:17,2024-07-21 16:27,2024-07-12 19:15,2024-07-12 19:17,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240712E18SGKDW,Completed,772045345210,Standard Local-J&T Express,Drop-off,2024-08-05 19:48,2024-07-23 15:18,2024-07-12 19:20,2024-07-12 19:48,FREEBIES FOR BUYERS ONLY,,5,5,1
240712E5UDK34F,Completed,788952719891,Standard Local-J&T Express,pickup,2024-08-05 20:52,2024-07-16 14:12,2024-07-12 20:42,2024-07-12 20:52,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240713EPUKPGMK,Completed,P02235GB33BAA,Standard Local-Flash Express,pickup,2024-07-22 01:56,2024-07-16 14:17,2024-07-13 01:46,2024-07-13 01:56,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SHORTS,XS-M (21-28 inches)",290,290,1
240713F6E1W3S4,Completed,P17125GB3WRBJ,Standard Local-Flash Express,pickup,2024-07-22 06:35,2024-07-16 14:17,2024-07-13 06:25,2024-07-13 06:35,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,XS-M (21-28 inches)",290,290,1
240714J0UH63XM,Completed,SPEPH046519126037,Standard Local-SPX Express,Drop-off,2024-07-23 09:23,2024-07-25 13:13,2024-07-14 09:23,2024-07-14 09:23,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SHORTS,L-XL (29-34 inches)",290,290,1
240714JAGD26WX,Completed,PH247491319412M,Standard Local-SPX Express,pickup,2024-07-15 23:59,2024-07-16 12:53,2024-07-14 12:16,2024-07-14 12:26,ASSORTED ITEMS BUNDLE,,1507,1507,1
240714JC99JUDH,Completed,PH2495432534931,Standard Local-SPX Express,pickup,2024-08-06 12:57,2024-07-16 12:53,2024-07-14 12:47,2024-07-14 12:57,FREEBIES FOR BUYERS ONLY,,5,5,1
240715KP6QDA16,Completed,P80115GB5A1AE,Standard Local-Flash Express,pickup,2024-07-23 01:28,2024-07-16 14:17,2024-07-15 01:18,2024-07-15 01:28,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,XS-M (21-28 inches)",290,290,1
