Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
230608TVDH78VS,Completed,SPEPH037525520356,Standard Local-SPX Express,pickup,2023-06-21 19:54,2023-06-09 15:48,2023-06-08 19:44,2023-06-08 19:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black&White Short,L-XL",290,290,1
230608TX0WBBBN,Completed,SPEPH036080669456,Standard Local-SPX Express,pickup,2023-06-21 20:23,2023-06-09 15:47,2023-06-08 20:13,2023-06-08 20:23,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Choco\White Skirt,L-XL",290,290,1
230608TX0WBBBN,Completed,SPEPH036080669456,Standard Local-SPX Express,pickup,2023-06-21 20:23,2023-06-09 15:47,2023-06-08 20:13,2023-06-08 20:23,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black&White Short,L-XL",290,290,1
23060902UE284X,Completed,SPEPH038269146396,Standard Local-SPX Express,pickup,2023-06-13 17:45,2023-06-10 14:33,2023-06-09 17:44,2023-06-09 17:45,ZARA KNITTED MIDI SKIRT (WITH & WITHOUT SLIT),"Cream,NO SLIT",149,149,1
23060905C1RRET,Completed,SPEPH033317031836,Standard Local-SPX Express,pickup,2023-06-22 18:39,2023-06-10 14:33,2023-06-09 18:29,2023-06-09 18:39,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Shorts,L-XL",290,290,1
23060905C1RRET,Completed,SPEPH033317031836,Standard Local-SPX Express,pickup,2023-06-22 18:39,2023-06-10 14:33,2023-06-09 18:29,2023-06-09 18:39,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL",290,290,1
230609084DDEC7,Completed,786549981686,Standard Local-J&T Express,pickup,2023-06-22 19:29,2023-06-10 14:06,2023-06-09 19:18,2023-06-09 19:29,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Pink Short,S-M",290,290,1
2306090A6Y0BG8,Completed,786550147934,Standard Local-J&T Express,pickup,2023-06-22 20:06,2023-06-10 14:06,2023-06-09 19:56,2023-06-09 20:06,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,s-M",290,290,1
2306090A6Y0BG8,Completed,786550147934,Standard Local-J&T Express,pickup,2023-06-22 20:06,2023-06-10 14:06,2023-06-09 19:56,2023-06-09 20:06,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,s-M",290,290,1
230609UXJCF9US,Completed,786549922448,Standard Local-J&T Express,pickup,2023-06-13 06:05,2023-06-10 14:06,2023-06-09 05:55,2023-06-09 06:05,ZARA STRAPPY TOP KNITTED,"Navy blue,FREESIZE (S-L)",69,69,1
230609V5T2B6UB,Completed,SPEPH039899237606,Standard Local-SPX Express,pickup,2023-06-22 08:15,2023-06-10 14:33,2023-06-09 08:05,2023-06-09 08:15,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,L-XL",290,290,1
230609VA13DCCT,Completed,SPEPH032981843326,Standard Local-SPX Express,pickup,2023-06-22 09:30,2023-06-10 14:33,2023-06-09 09:20,2023-06-09 09:30,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,L-XL",290,290,1
230609VCBRC21K,Completed,SPEPH038182689446,Standard Local-SPX Express,pickup,2023-06-22 10:02,2023-06-10 14:33,2023-06-09 10:02,2023-06-09 10:02,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,s-M",290,290,1
230609VPVRGB1J,Completed,SPEPH038852686416,Standard Local-SPX Express,pickup,2023-06-22 13:21,2023-06-10 14:33,2023-06-09 13:11,2023-06-09 13:21,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Beige Shorts,s-M",290,290,1
230609VVG8H9JM,Completed,SPEPH032465914326,Standard Local-SPX Express,pickup,2023-06-22 15:01,2023-06-10 14:33,2023-06-09 14:51,2023-06-09 15:01,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Skirt(New),s-M",290,290,1
2306100WNRUXUT,Completed,786566969072,Standard Local-J&T Express,pickup,2023-06-23 01:54,2023-06-13 14:57,2023-06-10 01:44,2023-06-10 01:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,s-M",290,290,1
2306101K72DDCB,Completed,SPEPH034553735876,Standard Local-SPX Express,pickup,2023-06-23 08:20,2023-06-13 15:14,2023-06-10 08:09,2023-06-10 08:20,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Pink Short,S-M",290,290,1
